name,price,link_picture,Empfohlenes Alter in Jahren (mind.),Empfohlenes Alter in Jahren (max.),Anzahl Teile,Sicherheitswarnung,Verpackungsbreite,Verpackungstiefe,Verpackungshöhe,Paketgewicht,ASIN,Vorgeschlagenes Geschlecht_ Junge ,Vorgeschlagenes Geschlecht_ Junge/Mädchen ,Material_ Kunststoff ,Material_nan,Produktfarbe_encoded,Verpackungsart_encoded,Produkttyp_ Bausatz ,Ursprungsland_ China ,Ursprungsland_ Dänemark ,Ursprungsland_ Indonesien ,Ursprungsland_ Thailand ,Ursprungsland_ Tschechische Republik ,Ursprungsland_ Ungarn ,Ursprungsland_ Österreich ,EU_TSD_Warnung_ Keine Warnung zutreffend ,"EU_TSD_Warnung_ Keine Warnung zutreffend, Nicht für Kinder unter 36 Monaten geeignet ",EU_TSD_Warnung_ Nicht für Kinder unter 18 Monaten geeignet ,EU_TSD_Warnung_ Nicht für Kinder unter 36 Monaten geeignet ,"EU_TSD_Warnung_ Nicht für Kinder unter 36 Monaten geeignet, Keine Warnung zutreffend ","EU_TSD_Warnung_ Nicht für Kinder unter 36 Monaten geeignet, Nur für häuslichen Gebrauch bestimmt "
LEGO Friends - Recycling-Auto (41712),24.95,https://www.fcw.ch/api/ProcessRequest/139118/BN/268x166-lego-friends-recycling-auto-41712.jpg?sourceId=874197&source=Product,6,99,259, Achtung. Nicht geeignet fur Kinder unter 36 Monate. Enthalt verschluckbare Kleinteile. Erstickungsgefahr. ,191,262,61,359, B09QFS1WF6 ,0.0,1.0,1.0,0.0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
LEGO Duplo - Mein erstes Hündchen & Kätzchen – mit Ton (10977),54.95,https://www.fcw.ch/api/ProcessRequest/139364/BN/268x166-lego-duplo-mein-erstes-huendchen-kaetzchen-mit-ton-10977.jpg?sourceId=874161&source=Product,1,99,22, Achtung. Nicht geeignet fur Kinder unter 36 Monate. Enthalt verschluckbare Kleinteile. Erstickungsgefahr. ,262,282,95,506, B09QFS53BH ,0.0,1.0,1.0,0.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
LEGO Classic - 90 Jahre Spielspass (11021),54.95,https://www.fcw.ch/api/ProcessRequest/141723/BN/268x166-lego-classic-90-jahre-spielspass-11021.jpg?sourceId=870620&source=Product,5,99,1100, Achtung. Nicht geeignet fur Kinder unter 36 Monate. Enthalt verschluckbare Kleinteile. Erstickungsgefahr. ,282,480,74,1, B09C2MSBL7 ,0.0,1.0,1.0,0.0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
LEGO Dots - Kreativ-Aufkleber Set (41957),36.95,https://www.fcw.ch/api/ProcessRequest/139403/BN/268x166-lego-dots-kreativ-aufkleber-set-41957.jpg?sourceId=874282&source=Product,6,99,486, Achtung. Nicht geeignet fur Kinder unter 36 Monate. Enthalt verschluckbare Kleinteile. Erstickungsgefahr. ,225,230,50,262, B09QFK7QRC ,0.0,1.0,1.0,0.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
LEGO Ninjago - Kais Feuerdrache EVO (71762),36.95,https://www.fcw.ch/api/ProcessRequest/135356/BN/268x166-lego-ninjago-kais-feuerdrache-evo-71762.jpg?sourceId=870358&source=Product,6,99,204, Achtung. Nicht geeignet fur Kinder unter 36 Monate. Enthalt verschluckbare Kleinteile. Erstickungsgefahr. ,191,262,46,319, B09BNYRF9P ,0.0,1.0,1.0,0.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
LEGO Disney - 100 Jahre Disney Zeichentrickikonen (43221),64.95,https://www.fcw.ch/api/ProcessRequest/188532/BN/268x166-lego-disney-100-jahre-disney-zeichentrickikonen-43221.jpg?sourceId=886590&source=Product,6,99,1022, Achtung. Nicht geeignet fur Kinder unter 36 Monate. Enthalt verschluckbare Kleinteile. Erstickungsgefahr. ,282,262,76,788, B0BPC3C3KF ,0.0,1.0,1.0,0.0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
LEGO Marvel - Baby Rockets Schiff (76254),46.95,https://www.fcw.ch/api/ProcessRequest/181126/BN/268x166-lego-marvel-baby-rockets-schiff-76254.jpg?sourceId=880436&source=Product,8,99,330, Achtung. Nicht geeignet fur Kinder unter 36 Monate. Enthalt verschluckbare Kleinteile. Erstickungsgefahr. ,191,262,61,370, B0BBSFHLN2 ,0.0,1.0,1.0,0.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
LEGO Friends - Leos Zimmer (41754),24.95,https://www.fcw.ch/api/ProcessRequest/169250/BN/268x166-lego-friends-leos-zimmer-41754.jpg?sourceId=880322&source=Product,6,99,203, Achtung. Nicht geeignet fur Kinder unter 36 Monate. Enthalt verschluckbare Kleinteile. Erstickungsgefahr. ,191,205,61,319, B0BBRZ39ZD ,0.0,1.0,1.0,0.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
LEGO Spider-Man - Miles Morales Figur (76225),39.95,https://www.fcw.ch/api/ProcessRequest/149274/BN/268x166-lego-spider-man-miles-morales-figur-76225.jpg?sourceId=874229&source=Product,8,99,238, Achtung. Nicht geeignet fur Kinder unter 36 Monate. Enthalt verschluckbare Kleinteile. Erstickungsgefahr. ,61,191,262,293, B09QFXWTVQ ,0.0,1.0,1.0,0.0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
LEGO City - Bären-Stuntbike (60356),9.95,https://www.fcw.ch/api/ProcessRequest/169633/BN/268x166-lego-city-baeren-stuntbike-60356.jpg?sourceId=880290&source=Product,5,99,10, Achtung. Nicht geeignet fur Kinder unter 36 Monate. Enthalt verschluckbare Kleinteile. Erstickungsgefahr. ,122,91,47,43, B0BBRYLH1N ,0.0,1.0,1.0,0.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
LEGO Marvel - Shuris Sonnenvogel (76211),59.95,https://www.fcw.ch/api/ProcessRequest/154571/BN/268x166-lego-marvel-shuris-sonnenvogel-76211.jpg?sourceId=870454&source=Product,8,99,355, Achtung. Nicht geeignet fur Kinder unter 36 Monate. Enthalt verschluckbare Kleinteile. Erstickungsgefahr. ,262,282,76,630, B09D1BLB5S ,0.0,1.0,1.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
LEGO Marvel - Captain Americas Schild (76262),219.0,https://www.fcw.ch/api/ProcessRequest/190825/BN/268x166-lego-marvel-captain-americas-schild-76262.jpg?sourceId=886624&source=Product,18,99,3128, Achtung. Nicht geeignet fur Kinder unter 36 Monate. Enthalt verschluckbare Kleinteile. Erstickungsgefahr. ,480,582,124,3, B0BV7CN528 ,0.0,1.0,1.0,0.0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
LEGO Super Mario - Picknick bei Mario – Erweiterungsset (71422),46.95,https://www.fcw.ch/api/ProcessRequest/190851/BN/268x166-lego-super-mario-picknick-bei-mario-erweiterungsset-71422.jpg?sourceId=886611&source=Product,6,99,259, Achtung. Nicht geeignet fur Kinder unter 36 Monate. Enthalt verschluckbare Kleinteile. Erstickungsgefahr. ,191,262,61,325, B0BV79KJN7 ,0.0,1.0,1.0,0.0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
LEGO Disney - Rapunzel-Spieluhr (43214),11.95,https://www.fcw.ch/api/ProcessRequest/169307/BN/268x166-lego-disney-rapunzel-spieluhr-43214.jpg?sourceId=880330&source=Product,5,99,89, Achtung. Nicht geeignet fur Kinder unter 36 Monate. Enthalt verschluckbare Kleinteile. Erstickungsgefahr. ,141,122,46,108, B0BBRWC7P7 ,0.0,1.0,1.0,0.0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
LEGO Disney - Belles Schloss (43196),119.0,https://www.fcw.ch/api/ProcessRequest/125300/BN/268x166-lego-disney-belles-schloss-43196.jpg?sourceId=864218&source=Product,6,99,505, Achtung. Nicht geeignet fur Kinder unter 36 Monate. Enthalt verschluckbare Kleinteile. Erstickungsgefahr. ,354,378,70,1, B08WWTQG33 ,0.0,1.0,1.0,0.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
LEGO Super Mario - Dixie Kongs Dschungel-Jam – Erweiterungsset (71421),32.95,https://www.fcw.ch/api/ProcessRequest/190677/BN/268x166-lego-super-mario-dixie-kongs-dschungel-jam-erweiterungsset-71421.jpg?sourceId=886610&source=Product,7,99,174, Achtung. Nicht geeignet fur Kinder unter 36 Monate. Enthalt verschluckbare Kleinteile. Erstickungsgefahr. ,141,262,61,224, B0BV7C31B7 ,0.0,1.0,1.0,0.0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
LEGO Duplo - 3-in-1-Baumhaus (10993),99.0,https://www.fcw.ch/api/ProcessRequest/184625/BN/268x166-lego-duplo-3-in-1-baumhaus-10993.jpg?sourceId=880439&source=Product,3,99,126, Achtung. Nicht geeignet fur Kinder unter 36 Monate. Enthalt verschluckbare Kleinteile. Erstickungsgefahr. ,378,582,118,2, B0BBVGDW8V ,0.0,1.0,1.0,0.0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
LEGO Ninjago - Duell der Katamarane (71748),84.95,https://www.fcw.ch/api/ProcessRequest/101265/BN/268x166-lego-ninjago-duell-der-katamarane-71748.jpg?sourceId=861225&source=Product,9,99,780, Achtung. Nicht geeignet fur Kinder unter 36 Monate. Enthalt verschluckbare Kleinteile. Erstickungsgefahr. ,282,540,78,1, B08G4CRYHG ,0.0,1.0,1.0,0.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
LEGO Avatar - Das Riff der Metkayina (75578),99.0,https://www.fcw.ch/api/ProcessRequest/169635/BN/268x166-lego-avatar-das-riff-der-metkayina-75578.jpg?sourceId=880285&source=Product,9,99,528, Achtung. Nicht geeignet fur Kinder unter 36 Monate. Enthalt verschluckbare Kleinteile. Erstickungsgefahr. ,282,480,61,917, B0BBRZV1DL ,0.0,1.0,1.0,0.0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
LEGO Friends - Magischer Wohnwagen (41688),59.95,https://www.fcw.ch/api/ProcessRequest/106212/BN/268x166-lego-friends-magischer-wohnwagen-41688.jpg?sourceId=864291&source=Product,7,99,348, Achtung. Nicht geeignet fur Kinder unter 36 Monate. Enthalt verschluckbare Kleinteile. Erstickungsgefahr. ,262,382,56,583, B08WWQX4LZ ,0.0,1.0,1.0,0.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
LEGO Harry Potter - Hausbanner Hufflepuff (76412),46.95,https://www.fcw.ch/api/ProcessRequest/177458/BN/268x166-lego-harry-potter-hausbanner-hufflepuff-76412.jpg?sourceId=880420&source=Product,9,99,313, Achtung. Nicht geeignet fur Kinder unter 36 Monate. Enthalt verschluckbare Kleinteile. Erstickungsgefahr. ,262,191,61,430, B0BBS1KLC6 ,0.0,1.0,1.0,0.0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
LEGO City - Ultimative Stuntfahrer-Challenge (60361),99.0,https://www.fcw.ch/api/ProcessRequest/177393/BN/268x166-lego-city-ultimative-stuntfahrer-challenge-60361.jpg?sourceId=880395&source=Product,7,99,385, Achtung. Nicht geeignet fur Kinder unter 36 Monate. Enthalt verschluckbare Kleinteile. Erstickungsgefahr. ,378,480,70,1, B0BBRXY9NQ ,0.0,1.0,1.0,0.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
LEGO Disney - Auroras Schloss (43211),54.95,https://www.fcw.ch/api/ProcessRequest/169574/BN/268x166-lego-disney-auroras-schloss-43211.jpg?sourceId=880329&source=Product,4,99,187, Achtung. Nicht geeignet fur Kinder unter 36 Monate. Enthalt verschluckbare Kleinteile. Erstickungsgefahr. ,262,282,59,672, B0BBRWC5BX ,0.0,1.0,1.0,0.0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
LEGO Creator 3-in-1 - Hauptstrasse (31141),159.0,https://www.fcw.ch/api/ProcessRequest/190897/BN/268x166-lego-creator-3-in-1-hauptstrasse-31141.jpg?sourceId=886573&source=Product,9,99,1459, Achtung. Nicht geeignet fur Kinder unter 36 Monate. Enthalt verschluckbare Kleinteile. Erstickungsgefahr. ,378,480,70,2, B0BV7C7X37 ,0.0,1.0,1.0,0.0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
LEGO Friends - Autumns Haus (41730),79.95,https://www.fcw.ch/api/ProcessRequest/169524/BN/268x166-lego-friends-autumns-haus-41730.jpg?sourceId=880315&source=Product,7,99,853, Achtung. Nicht geeignet fur Kinder unter 36 Monate. Enthalt verschluckbare Kleinteile. Erstickungsgefahr. ,282,540,78,1, B0BBRYKXQB ,0.0,1.0,1.0,0.0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
LEGO Technic - Knickgelenkter Volvo-Dumper 6x6 (42114),279.0,https://www.fcw.ch/api/ProcessRequest/136990/BN/268x166-lego-technic-knickgelenkter-volvo-dumper-6x6-42114.jpg?sourceId=855842&source=Product,11,99,2193, Achtung. Nicht geeignet fur Kinder unter 36 Monate. Enthalt verschluckbare Kleinteile. Erstickungsgefahr. ,480,582,124,4, B09MS6VFDW ,0.0,1.0,1.0,0.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
LEGO Super Mario - Eis-Mario-Anzug – Erweiterungsset (71415),32.95,https://www.fcw.ch/api/ProcessRequest/169483/BN/268x166-lego-super-mario-eis-mario-anzug-erweiterungsset-71415.jpg?sourceId=880372&source=Product,6,99,105, Achtung. Nicht geeignet fur Kinder unter 36 Monate. Enthalt verschluckbare Kleinteile. Erstickungsgefahr. ,141,262,48,177, B0BBRWX9V5 ,0.0,1.0,1.0,0.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
LEGO Duplo - Badewannenspass: Schwimmender Panda (10964),11.95,https://www.fcw.ch/api/ProcessRequest/151304/BN/268x166-lego-duplo-badewannenspass-schwimmender-panda-10964.jpg?sourceId=870299&source=Product,1,99,5, Achtung. Nicht geeignet fur Kinder unter 36 Monate. Enthalt verschluckbare Kleinteile. Erstickungsgefahr. ,141,191,70,158, B09BNSQ3M7 ,0.0,1.0,1.0,0.0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
LEGO Duplo - Wachsende Karotte (10981),11.95,https://www.fcw.ch/api/ProcessRequest/177536/BN/268x166-lego-duplo-wachsende-karotte-10981.jpg?sourceId=880411&source=Product,1,99,11, Achtung. Nicht geeignet fur Kinder unter 36 Monate. Enthalt verschluckbare Kleinteile. Erstickungsgefahr. ,191,205,92,283, B0BBRXXNYN ,0.0,1.0,1.0,0.0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
LEGO Harry Potter - Hogwarts Moment: Zaubertrankunterricht (76383),39.95,https://www.fcw.ch/api/ProcessRequest/96734/BN/268x166-lego-harry-potter-hogwarts-moment-zaubertrankunterricht-76383.jpg?sourceId=861167&source=Product,8,99,271, Achtung. Nicht geeignet fur Kinder unter 36 Monate. Enthalt verschluckbare Kleinteile. Erstickungsgefahr. ,262,191,61,370, B08G4CN5YD ,0.0,1.0,1.0,0.0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
LEGO Super Mario - Dorries Strandgrundstück – Erweiterungsset (71398),39.95,https://www.fcw.ch/api/ProcessRequest/125618/BN/268x166-lego-super-mario-dorries-strandgrundstueck-erweiterungsset-71398.jpg?sourceId=870350&source=Product,6,99,229, Achtung. Nicht geeignet fur Kinder unter 36 Monate. Enthalt verschluckbare Kleinteile. Erstickungsgefahr. ,191,262,61,295, B09BNWW61V ,0.0,1.0,1.0,0.0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
LEGO Marvel - Shuris Labor (76212),11.95,https://www.fcw.ch/api/ProcessRequest/154620/BN/268x166-lego-marvel-shuris-labor-76212.jpg?sourceId=870452&source=Product,4,99,58, Achtung. Nicht geeignet fur Kinder unter 36 Monate. Enthalt verschluckbare Kleinteile. Erstickungsgefahr. ,141,157,45,130, B09BNWC63Z ,0.0,1.0,1.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
LEGO Ninjago - Nyas Samurai-X-Mech (71775),139.0,https://www.fcw.ch/api/ProcessRequest/139448/BN/268x166-lego-ninjago-nyas-samurai-x-mech-71775.jpg?sourceId=874223&source=Product,10,99,1003, Achtung. Nicht geeignet fur Kinder unter 36 Monate. Enthalt verschluckbare Kleinteile. Erstickungsgefahr. ,378,480,70,1, B09QFMYQ8S ,0.0,1.0,1.0,0.0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
LEGO Dots - Message Board (41951),24.95,https://www.fcw.ch/api/ProcessRequest/123843/BN/268x166-lego-dots-message-board-41951.jpg?sourceId=870438&source=Product,6,99,531, Achtung. Nicht geeignet fur Kinder unter 36 Monate. Enthalt verschluckbare Kleinteile. Erstickungsgefahr. ,225,280,50,410, B09BNVMR9L ,0.0,1.0,1.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
LEGO Disney - Mickys Feuerwehrstation und Feuerwehrauto (10776),66.95,https://www.fcw.ch/api/ProcessRequest/125417/BN/268x166-lego-disney-mickys-feuerwehrstation-und-feuerwehrauto-10776.jpg?sourceId=864297&source=Product,4,99,144, Achtung. Nicht geeignet fur Kinder unter 36 Monate. Enthalt verschluckbare Kleinteile. Erstickungsgefahr. ,262,282,59,485, B08WWZX2WW ,0.0,1.0,1.0,0.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
LEGO Marvel - Tony Starks sakaarianischer Iron Man (76194),46.95,https://www.fcw.ch/api/ProcessRequest/137096/BN/268x166-lego-marvel-tony-starks-sakaarianischer-iron-man-76194.jpg?sourceId=864250&source=Product,8,99,369, Achtung. Nicht geeignet fur Kinder unter 36 Monate. Enthalt verschluckbare Kleinteile. Erstickungsgefahr. ,262,222,62,440, B08W9S7LJ9 ,0.0,1.0,1.0,0.0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
LEGO Marvel - Hauptquartier der Guardians of the Galaxy (76253),11.95,https://www.fcw.ch/api/ProcessRequest/181153/BN/268x166-lego-marvel-hauptquartier-der-guardians-of-the-galaxy-76253.jpg?sourceId=880435&source=Product,7,99,67, Achtung. Nicht geeignet fur Kinder unter 36 Monate. Enthalt verschluckbare Kleinteile. Erstickungsgefahr. ,122,141,46,92, B0BBSB69YX ,0.0,1.0,1.0,0.0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
LEGO Jurassic World - Giganotosaurus & Therizinosaurus Angriff (76949),159.0,https://www.fcw.ch/api/ProcessRequest/126297/BN/268x166-lego-jurassic-world-giganotosaurus-therizinosaurus-angriff-76949.jpg?sourceId=861240&source=Product,9,99,658, Achtung. Nicht geeignet fur Kinder unter 36 Monate. Enthalt verschluckbare Kleinteile. Erstickungsgefahr. ,378,480,70,1, B09BNWY6SB ,0.0,1.0,1.0,0.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
LEGO Super Mario - Rambi das Rhino – Erweiterungsset (71420),11.95,https://www.fcw.ch/api/ProcessRequest/190753/BN/268x166-lego-super-mario-rambi-das-rhino-erweiterungsset-71420.jpg?sourceId=886609&source=Product,7,99,106, Achtung. Nicht geeignet fur Kinder unter 36 Monate. Enthalt verschluckbare Kleinteile. Erstickungsgefahr. ,122,141,46,95, B0BV7DS6LH ,0.0,1.0,1.0,0.0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
LEGO City - Tierrettungsmissionen (60353),36.95,https://www.fcw.ch/api/ProcessRequest/139160/BN/268x166-lego-city-tierrettungsmissionen-60353.jpg?sourceId=874175&source=Product,6,99,246, Achtung. Nicht geeignet fur Kinder unter 36 Monate. Enthalt verschluckbare Kleinteile. Erstickungsgefahr. ,262,282,59,427, B09QFM2QG6 ,0.0,1.0,1.0,0.0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
LEGO Super Mario - Mario-Charaktere-Serie 6 (71413),6.95,https://www.fcw.ch/api/ProcessRequest/169630/BN/268x166-lego-super-mario-mario-charaktere-serie-6-71413.jpg?sourceId=880375&source=Product,7,99,52, Achtung. Nicht geeignet fur Kinder unter 36 Monate. Enthalt verschluckbare Kleinteile. Erstickungsgefahr. ,125,110,35,60, B0BBS3WX56 ,0.0,1.0,1.0,0.0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
LEGO Ideas - Seinfeld (21328),109.0,https://www.fcw.ch/api/ProcessRequest/151141/BN/268x166-lego-ideas-seinfeld-21328.jpg?sourceId=868838&source=Product,18,99,1326, Achtung. Nicht geeignet fur Kinder unter 36 Monate. Enthalt verschluckbare Kleinteile. Erstickungsgefahr. ,262,382,94,1, B08WXBK6Z9 ,0.0,1.0,1.0,0.0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
LEGO Dots - Ultimatives Partyset (41806),54.95,https://www.fcw.ch/api/ProcessRequest/169853/BN/268x166-lego-dots-ultimatives-partyset-41806.jpg?sourceId=880334&source=Product,6,99,1154, Achtung. Nicht geeignet fur Kinder unter 36 Monate. Enthalt verschluckbare Kleinteile. Erstickungsgefahr. ,262,282,76,488, B0BBRVGXPY ,0.0,1.0,1.0,0.0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
LEGO Disney - Annas Schlosshof (43198),11.95,https://www.fcw.ch/api/ProcessRequest/126035/BN/268x166-lego-disney-annas-schlosshof-43198.jpg?sourceId=870328&source=Product,5,99,74, Achtung. Nicht geeignet fur Kinder unter 36 Monate. Enthalt verschluckbare Kleinteile. Erstickungsgefahr. ,122,141,46,95, B09BNW1QZT ,0.0,1.0,1.0,0.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
LEGO Disney - Elsas Schlosshof (43199),11.95,https://www.fcw.ch/api/ProcessRequest/126003/BN/268x166-lego-disney-elsas-schlosshof-43199.jpg?sourceId=870329&source=Product,5,99,53, Achtung. Nicht geeignet fur Kinder unter 36 Monate. Enthalt verschluckbare Kleinteile. Erstickungsgefahr. ,122,141,46,95, B09BNWFRPJ ,0.0,1.0,1.0,0.0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
LEGO Friends - Paisleys Haus (41724),54.95,https://www.fcw.ch/api/ProcessRequest/169460/BN/268x166-lego-friends-paisleys-haus-41724.jpg?sourceId=880310&source=Product,4,99,185, Achtung. Nicht geeignet fur Kinder unter 36 Monate. Enthalt verschluckbare Kleinteile. Erstickungsgefahr. ,262,282,59,572, B0BBRWJJMP ,0.0,1.0,1.0,0.0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
LEGO Marvel - König Namors Thronsaal (76213),46.95,https://www.fcw.ch/api/ProcessRequest/154615/BN/268x166-lego-marvel-koenig-namors-thronsaal-76213.jpg?sourceId=870453&source=Product,7,99,1, Achtung. Nicht geeignet fur Kinder unter 36 Monate. Enthalt verschluckbare Kleinteile. Erstickungsgefahr. ,191,354,59,643, B09BPGNHP4 ,0.0,1.0,1.0,0.0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
LEGO City - Tierrettungs-Geländewagen (60301),54.95,https://www.fcw.ch/api/ProcessRequest/125305/BN/268x166-lego-city-tierrettungs-gelaendewagen-60301.jpg?sourceId=864329&source=Product,4,99,157, Achtung. Nicht geeignet fur Kinder unter 36 Monate. Enthalt verschluckbare Kleinteile. Erstickungsgefahr. ,262,382,56,588, B08WWQ6TK4 ,0.0,1.0,1.0,0.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
LEGO Disney - Jasmins und Mulans Abenteuer (43208),54.95,https://www.fcw.ch/api/ProcessRequest/126002/BN/268x166-lego-disney-jasmins-und-mulans-abenteuer-43208.jpg?sourceId=870330&source=Product,5,99,176, Achtung. Nicht geeignet fur Kinder unter 36 Monate. Enthalt verschluckbare Kleinteile. Erstickungsgefahr. ,191,354,59,413, B09BNV6DJX ,0.0,1.0,1.0,0.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
LEGO Super Mario - Lakitus Wolkenwelt – Erweiterungsset (71389),52.95,https://www.fcw.ch/api/ProcessRequest/125579/BN/268x166-lego-super-mario-lakitus-wolkenwelt-erweiterungsset-71389.jpg?sourceId=864238&source=Product,7,99,484, Achtung. Nicht geeignet fur Kinder unter 36 Monate. Enthalt verschluckbare Kleinteile. Erstickungsgefahr. ,191,354,70,485, B08WWYRGD6 ,0.0,1.0,1.0,0.0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
LEGO Star Wars - Boba Fetts Thronsaal (75326),119.0,https://www.fcw.ch/api/ProcessRequest/127317/BN/268x166-lego-star-wars-boba-fetts-thronsaal-75326.jpg?sourceId=870465&source=Product,9,99,732, Achtung. Nicht geeignet fur Kinder unter 36 Monate. Enthalt verschluckbare Kleinteile. Erstickungsgefahr. ,282,480,74,1, B09BNWHT5P ,0.0,1.0,1.0,0.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
LEGO Disney - Mickys und Minnies Weltraumrakete (10774),26.95,https://www.fcw.ch/api/ProcessRequest/151116/BN/268x166-lego-disney-mickys-und-minnies-weltraumrakete-10774.jpg?sourceId=864295&source=Product,4,99,88, Achtung. Nicht geeignet fur Kinder unter 36 Monate. Enthalt verschluckbare Kleinteile. Erstickungsgefahr. ,191,262,61,340, B08W5CJPGX ,0.0,1.0,1.0,0.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
LEGO City - Power-Stuntbike (60297),9.95,https://www.fcw.ch/api/ProcessRequest/151012/BN/268x166-lego-city-power-stuntbike-60297.jpg?sourceId=864306&source=Product,5,99,12, Achtung. Nicht geeignet fur Kinder unter 36 Monate. Enthalt verschluckbare Kleinteile. Erstickungsgefahr. ,122,91,47,45, B08W5FWLYV ,0.0,1.0,1.0,0.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
LEGO Dots - Hedwig Stiftehalter (41809),24.95,https://www.fcw.ch/api/ProcessRequest/177448/BN/268x166-lego-dots-hedwig-stiftehalter-41809.jpg?sourceId=880409&source=Product,6,99,518, Achtung. Nicht geeignet fur Kinder unter 36 Monate. Enthalt verschluckbare Kleinteile. Erstickungsgefahr. ,191,262,61,281, B0BBS8XD4P ,0.0,1.0,1.0,0.0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
LEGO Super Mario - Fuzzy-Flipper – Erweiterungsset (71405),34.95,https://www.fcw.ch/api/ProcessRequest/148432/BN/268x166-lego-super-mario-fuzzy-flipper-erweiterungsset-71405.jpg?sourceId=874254&source=Product,6,99,154, Achtung. Nicht geeignet fur Kinder unter 36 Monate. Enthalt verschluckbare Kleinteile. Erstickungsgefahr. ,141,262,61,232, B09QG7WMVX ,0.0,1.0,1.0,0.0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
LEGO Super Mario - Baumeister-Set für eigene Abenteuer (71380),79.95,https://www.fcw.ch/api/ProcessRequest/151387/BN/268x166-lego-super-mario-baumeister-set-fuer-eigene-abenteuer-71380.jpg?sourceId=861124&source=Product,6,99,366, Achtung. Nicht geeignet fur Kinder unter 36 Monate. Enthalt verschluckbare Kleinteile. Erstickungsgefahr. ,262,382,70,625, B08G4JYYV1 ,0.0,1.0,1.0,0.0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
